ID_x;VAT;Country_x
10986;KHF05065094    ;RR
10987;25087477427    ;CC
10988;23155600       ;DD
10989;365071318      ;LL
10990;AWG712137074   ;II
10991;UE56289739     ;FF
10992;WR45628430     ;UU
10993;RK554842942    ;BB
10994;KC447550446    ;BB
10995;QRW69373778    ;RR
10996;AP54235771402  ;VV
10997;LP712663344    ;OO
10998;LIJ85024100    ;RR
10999;WH267266784    ;TT
11000;LQ225995933    ;BB
11001;TH80034387     ;YY
11002;FE103932350    ;TT
11003;KY69459967731  ;VV
11004;790177538879595;XX
11005;NB25788362727  ;WW
11006;GS02394383948  ;VV
11007;QT65970881953  ;VV
11008;FWM285938275   ;II
11009;281275063540503;XX
11010;HE664470082    ;TT
11011;78824347       ;PP
11012;FE01175897567  ;VV
11013;26653020840725 ;VV
11014;AB493213466    ;BB
11015;QG75856853S    ;RR
11016;BWJGMTRG       ;JJ
11017;KOV638651900   ;II
11018;26130002744081 ;QQ
11019;801059436474847;EE
11020;60500486827    ;TT
11021;QV445051965    ;TT
11022;BR91322728     ;AA
11023;QPTNCLGO       ;JJ
11024;QSACDZUY       ;JJ
11025;36846746$1     ;MM
11026;E176527360     ;JJ
11027;FC114441921    ;TT
11028;AT160889715    ;BB
11029;XR96048677921  ;VV
11030;41273762190595 ;VV
11031;3114880016455  ;QQ
11032;75633572818    ;TT
11033;90700665 7     ;MM
11034;WVO86892724    ;RR
11035;01869901276224 ;QQ
11036;WS34732838604  ;VV
11037;087555073133000;SS
11038;VG075528684    ;TT
11039;VU017822525    ;OO
11040;PR650559116    ;TT
11041;G409403196     ;JJ
11042;MB168103186    ;II
11043;NDL916233      ;DD
11044;07784520376363 ;QQ
11045;QA991630355    ;BB
11046;66470359       ;PP
11047;XF978218084    ;TT
11048;73601625336    ;TT
11049;5869607        ;BB
11050;NZ047853657    ;LL
11051;QY838271083    ;TT
11052;IZ781190005    ;TT
11053;63128524688    ;CC
11054;10603103/2     ;MM
11055;DK38431231154  ;WW
11056;AM29251502115  ;VV
11057;EXKJKKNY       ;JJ
11058;QF671652316    ;BB
11059;ES067353409    ;OO
11060;BDW13792023    ;RR
11061;WG676826898    ;LL
11062;YLR36329478    ;RR
11063;LQ79713447     ;AA
11064;HR808880382    ;BB
11065;697170268780352;SS
11066;U751663174     ;JJ
11067;74697227699    ;CC
11068;08176418666    ;NN
11069;376964364191429;XX
11070;VU291636006    ;OO
11071;36991787836022 ;QQ
11072;Z359316410     ;JJ
11073;GP771576163    ;TT
11074;XTW17692186    ;GG
11075;ME244960795    ;TT
11076;GYK44947520    ;RR
11077;89014729512528 ;EE
11078;PO402175092    ;TT
11079;266829143726385;XX
11080;QV805723443    ;TT
11081;KO589663717    ;TT
11082;PH70483266     ;AA
11083;IRG64552961    ;RR
11084;KN077228856    ;TT
11085;YGY41363967    ;RR
11086;OO562248300    ;BB
11087;LA799999217    ;BB
11088;LC276431246    ;BB
11089;NAT88968702    ;RR
11090;64518903949    ;NN
11091;MLUISDYK       ;JJ
11092;292TS36532     ;BB
11093;AM356313522    ;OO
11094;BB359690747    ;BB
11095;2700574808     ;DD
11096;038303983      ;DD
11097;PB763035487    ;TT
11098;KK854712028    ;TT
11099;CNV15604562    ;RR
11100;C049462000     ;JJ
11101;WD16846628245  ;VV
11102;8419105365     ;DD
11103;774761808338624;XX
11104;35472070320334 ;QQ
11105;9118225866     ;TT
11106;82958664.8     ;MM
11107;RS57125336073  ;VV
11108;DAP206282977   ;II
11109;MV29602523273  ;VV
11110;YA970347455    ;BB
11111;BW62002296764  ;VV
11112;9881976637     ;BB
11113;SQ1358118926   ;ZZ
11114;LX254958558    ;TT
11115;WI79568060368  ;VV
11116;QR86178781998  ;VV
11117;0716563621     ;DD
11118;UW103880939    ;BB
11119;T513869922     ;JJ
11120;FQDFXKIF       ;JJ
11121;UW508471292    ;TT
11122;GQ307967976    ;TT
11123;ZZ043412145    ;TT
11124;HC79755388J    ;RR
11125;AB22506179573  ;WW
11126;Z693497386     ;JJ
11127;YD47654941804  ;WW
11128;EX20877406N    ;RR
11129;DC533759718    ;TT
11130;97527195$0     ;MM
11131;SOW09642951    ;RR
11132;AI01408955298  ;WW
11133;WD             ;JJ
11134;FG209952823    ;TT
11135;SJ98968701     ;FF
11136;47534174%9     ;MM
11137;SX102351007    ;BB
11138;HK988402597    ;TT
11139;SIV49243633    ;RR
11140;BEA51936895    ;RR
11141;018659671938395;SS
11142;453001305102475;XX
11143;07392837951727 ;QQ
11144;95201763803    ;NN
11145;FUATKYXM       ;JJ
11146;RS49885691860  ;WW
11147;08754269       ;PP
11148;NMU190066093   ;II
11149;BXR09628833    ;GG
11150;64583440906    ;NN
11151;KN444396880    ;TT
11152;MZ17572042896  ;WW
11153;WOV46219797    ;RR
11154;2162284341758  ;QQ
11155;NM341689554    ;LL
11156;RZ9268361G     ;KK
11157;5914498313     ;DD
11158;LMM28528116    ;RR
11159;QH469978800    ;TT
11160;DH334322647    ;TT
11161;89591556330    ;CC
11162;XFQ294883535   ;II
11163;PD934727542    ;BB
11164;81777906524    ;CC
11165;CN591196691    ;LL
11166;64436112650    ;CC
11167;NB13449615     ;FF
11168;16957676151211 ;VV
11169;LJ41609941     ;AA
11170;SI294326563    ;BB
11171;PV43992389669  ;VV
11172;QA02054661078  ;VV
11173;HA389456369    ;BB
11174;G512624591     ;JJ
11175;WW30516353X    ;HH
11176;UZ646689211    ;TT
11177;BSZ            ;JJ
11178;IZL83005793    ;GG
11179;TA792016552    ;TT
11180;0024714867     ;QQ
11181;16532781'0     ;MM
11182;GO81976491589  ;VV
11183;FP092594140    ;BB
11184;EI159461258    ;TT
11185;13922081682    ;CC
11186;LJ688823829    ;TT
11187;LM527489354    ;TT
11188;004558789436693;XX
11189;CU299417113    ;TT
11190;GB391635980    ;TT
11191;40414401322886 ;VV
11192;TZ56471416747  ;VV
11193;UI737982375    ;TT
11194;VFS234851287   ;II
11195;908194400662546;XX
11196;YG370654166    ;TT
11197;44131973470    ;CC
11198;XAX13093462    ;GG
11199;CW55726983728  ;WW
11200;4450275309     ;DD
11201;HO071473290    ;TT
11202;XF152469694    ;TT
11203;VN825985762    ;TT
11204;96222582640    ;NN
11205;DF737463318    ;TT
11206;AKK291577795   ;II
11207;JT177483219    ;TT
11208;CRA094400075   ;II
11209;YR922394957    ;TT
11210;DXM            ;JJ
11211;RXC50961936    ;RR
11212;70157695153    ;CC
11213;ZV456445069    ;TT
11214;69894854*3     ;MM
11215;YO05572003969  ;VV
11216;FI878135601    ;BB
11217;ME695148137    ;TT
11218;18671583216    ;TT
11219;BF268279782    ;TT
11220;CI08550725     ;AA
11221;BT530352282    ;BB
11222;678437995693282;XX
11223;LDR            ;JJ
11224;HC112672874    ;BB
11225;CZ300998354    ;TT
11226;PL151097212    ;TT
11227;LJOBQQVP       ;JJ
11228;GG733692644    ;TT
11229;8940754901     ;DD
11230;S227498193     ;JJ
11231;42308636055    ;NN
11232;TX474786989    ;BB
11233;SP068853406    ;TT
11234;OC573062502    ;TT
11235;030890992541661;XX
11236;BM620818066    ;TT
11237;OO721764339    ;TT
11238;HS18358037761  ;VV
11239;95961887630    ;NN
11240;93720627133535 ;VV
11241;FD791935090    ;BB
11242;220526748454110;XX
11243;XCE84551523    ;RR
11244;ZM707948667    ;LL
11245;9485830284     ;DD
11246;YU551418518    ;BB
11247;RO111079818    ;TT
11248;PK223539748    ;BB
11249;R206538036     ;JJ
11250;24631941       ;DD
11251;DM157143672    ;TT
11252;68783842695460 ;QQ
11253;8864730445     ;TT
11254;QTK62922769    ;GG
11255;QD112447022    ;BB
11256;GQE7716243S    ;RR
11257;69808882349    ;CC
11258;KK60832933     ;UU
11259;9923676735324  ;QQ
11260;GC440672422    ;TT
11261;10608081464206 ;QQ
11262;FA752008062    ;BB
11263;XI63317549055  ;VV
11264;FW168113481    ;BB
11265;IBH79312863    ;RR
11266;93939968500    ;NN
11267;3801804240008  ;QQ
11268;LA042439665    ;TT
11269;4267134182     ;DD
11270;496689901840273;SS
11271;HHE84210102    ;RR
11272;23483018OK31145;XX
11273;SC561489756    ;LL
11274;98529076UX4E2QC;XX
11275;MW615647470    ;LL
11276;BSL4860325G    ;RR
11277;GB63142168Y    ;RR
11278;99630140453264 ;QQ
11279;VC61118363582  ;VV
11280;DM84811666287  ;VV
11281;KZNCIRES       ;JJ
11282;IB740834435    ;TT
11283;LCV62350952    ;GG
11284;DKM74560042    ;RR
11285;FX039177051    ;TT
11286;14469300976    ;PP
11287;HCF99646956    ;GG
11288;8855640732     ;DD
11289;UN269573321    ;LL
11290;630027116559253;SS
11291;05040658773174 ;QQ
11292;56554620935    ;NN
11293;LM795620145    ;TT
11294;IQ57755237C    ;RR
11295;EM521819511    ;BB
11296;480585584720688;XX
11297;96312950906    ;CC
11298;70219832UV2WPQP;XX
11299;31329625467981 ;QQ
11300;KA409157145    ;BB
11301;60486224OH11351;XX
11302;38534297109    ;NN
11303;LDO18885179    ;RR
11304;QG007293262    ;TT
11305;7922866912     ;DD
11306;TD095219303    ;TT
11307;LF85388649     ;YY
11308;MZ50333235385  ;VV
11309;8951487045     ;DD
11310;XFH15920938    ;RR
11311;ZU181198463    ;LL
11312;BOH81254629    ;GG
11313;HT984937195    ;TT
11314;VMWPESVG       ;JJ
11315;VI218066598    ;TT
11316;EKD32234820    ;RR
11317;82074385TD7QEV8;XX
11318;NG76967724569  ;VV
11319;7521493225632  ;QQ
11320;97410059IP815BL;XX
11321;O865418418     ;JJ
11322;FD04751438520  ;VV
11323;CBK46471724    ;RR
11324;2505682131     ;DD
11325;OR18181128075  ;VV
11326;SH58210675654  ;WW
11327;6365299771     ;DD
11328;YM066699752    ;TT
11329;DSQ24320487    ;RR
11330;XZ22579823030  ;WW
11331;PW356318901    ;TT
11332;592406862768390;XX
11333;ZM981185780    ;TT
11334;NY22324390268  ;VV
11335;11300320675    ;NN
11336;GOI016778522   ;II
11337;877857451976600;SS
11338;KU563029047    ;TT
11339;ZKUSXKKP       ;JJ
11340;DK800244552    ;TT
11341;ZIG681272977   ;II
11342;22208517 4     ;MM
11343;BT188007748    ;TT
11344;481048202815677;XX
11345;YG31659258886  ;VV
11346;TV462984754    ;TT
11347;72315587930    ;CC
11348;FXYNBCXS       ;JJ
11349;NYV020941464   ;II
11350;CBP23144878    ;RR
11351;FQ53434361     ;UU
11352;19053110878    ;TT
11353;8340186765724  ;QQ
11354;WXV35578695    ;GG
11355;109609645211741;XX
11356;YL156397083    ;TT
11357;RE11554277438  ;VV
11358;EQ07040905     ;FF
11359;UH847102996    ;BB
11360;ZK             ;JJ
11361;JF640173240    ;BB
11362;OL72307976976  ;VV
11363;JB049697696    ;BB
11364;8973111634     ;TT
11365;XM168149587    ;TT
11366;AV481097351    ;TT
11367;YU161598399    ;TT
11368;5306636057     ;TT
11369;H529321777     ;JJ
11370;UO059191417    ;TT
11371;496035387292914;XX
11372;VO703901338    ;TT
11373;FCCPTGEXLQ EFNS;XX
11374;S911253413     ;JJ
11375;HA567559942    ;BB
11376;Q533491376     ;JJ
11377;SYF745434780   ;II
11378;AJ197553542    ;TT
11379;IZ396967118    ;BB
11380;65226687604    ;NN
11381;0695391298     ;BB
11382;81521659245    ;CC
11383;EF088904858    ;TT
11384;RS226215138    ;TT
11385;YG37202035     ;YY
11386;DD208960286    ;TT
11387;PD125710492    ;TT
11388;48127107105    ;CC
11389;257821605460652;XX
11390;253236788874413;SS
11391;QK439602209    ;TT
11392;DH526049842    ;BB
11393;4841887        ;DD
11394;82210305751388 ;EE
11395;VD71609453026  ;VV
11396;DW534945698    ;LL
11397;VD098972348    ;TT
11398;SA703329793    ;TT
11399;QW88448592105  ;VV
11400;26441120908270 ;QQ
11401;QS048885902    ;BB
11402;XU969088827    ;BB
11403;DE362317065    ;BB
11404;82841646756    ;TT
11405;WU342688652    ;BB
11406;PT321284552    ;TT
11407;24458907MP0J2X5;XX
11408;30108761648679 ;QQ
11409;O100853706     ;JJ
11410;CU40279560     ;AA
11411;YF37767723     ;FF
11412;TE026674078    ;BB
11413;QQ67194076198  ;VV
11414;4901250677     ;DD
11415;WT691096569    ;TT
11416;DH87183690324  ;VV
11417;TCA            ;JJ
11418;BSP41122913    ;RR
11419;XJZ81271162    ;RR
11420;FH47108270149  ;VV
11421;0963988305517  ;QQ
11422;GJI219605453   ;II
11423;35792930331307 ;QQ
11424;89222275908477 ;EE
11425;XV19585636780  ;VV
11426;QJ651187410    ;BB
11427;90766331414    ;CC
11428;9960875089     ;DD
11429;086729747958632;XX
11430;DL165252921    ;TT
11431;98428457796327 ;QQ
11432;GA53143075916  ;VV
11433;CQ35271166939  ;WW
11434;08370323272593 ;QQ
11435;DB87895749236  ;WW
11436;SA728720426    ;BB
11437;782090276562052;SS
11438;GK344575681    ;LL
11439;736916758549759;EE
11440;78173127178241 ;QQ
11441;WI412608410    ;TT
11442;KA011487984    ;BB
11443;7517573920     ;DD
11444;XL00174377     ;FF
11445;AN531387280    ;TT
11446;YS198344163    ;BB
11447;HP849030881    ;TT
11448;LOK27512859    ;GG
11449;SAR105169460   ;II
11450;AAF33609557    ;GG
11451;DQ69114337167  ;VV
11452;767910024706159;SS
11453;GM302162227    ;BB
11454;SC29612297612  ;WW
11455;RUU60683976    ;RR
11456;VGB06759310    ;RR
11457;8167427055     ;DD
11458;KOU67797256    ;RR
11459;SA99030119682  ;VV
11460;285765201505180;SS
11461;W347863277     ;JJ
11462;YE95113994593  ;VV
11463;EZPSDLXC       ;JJ
11464;JQ762809569    ;LL
11465;ND03380015214  ;VV
11466;LO563679044    ;LL
11467;FQ46188605419  ;VV
11468;3743304107     ;DD
11469;607081761042558;XX
11470;GU62993356193  ;VV
11471;LEOZADUQ       ;JJ
11472;5647972442     ;DD
11473;5507541493     ;DD
11474;K7L            ;JJ
11475;29806341643    ;NN
11476;ZN824206373    ;BB
11477;WWI59101686    ;RR
11478;97587360       ;DD
11479;16882977 9     ;MM
11480;XON883787382   ;II
11481;JP074328540    ;TT
11482;36307991       ;DD
11483;0284725506     ;DD
11484;203977754905468;XX
11485;770791440328871;XX
11486;AEH73008881    ;RR
11487;PLSDMJMN       ;JJ
11488;CRK998922388   ;II
11489;Y382393487     ;JJ
11490;187070634854451;XX
11491;PT09108891769  ;WW
11492;11552126&2     ;MM
11493;TM9433235U     ;KK
11494;GS378549328    ;TT
11495;AQ02031273743  ;VV
11496;FNZ.R          ;JJ
11497;NK24696049332  ;VV
11498;TF91274278Z    ;HH
11499;EU7B121981     ;KK
11500;PW08059324     ;FF
11501;KY861571338    ;LL
11502;0131148133     ;TT
11503;0747147914     ;DD
11504;QN595802891    ;TT
11505;90290871148    ;TT
11506;HM15310199896  ;WW
11507;148248819067921;SS
11508;AO217818251    ;BB
11509;6972897764773  ;QQ
11510;YT855531738    ;BB
11511;NC390361212    ;TT
11512;376510112474178;SS
11513;200783783)2    ;DD
11514;20261736665    ;CC
11515;WX626287452    ;TT
11516;21479642871    ;CC
11517;QZ4508535X     ;KK
11518;PE415774854    ;BB
11519;NJ83683703     ;AA
11520;HQ147725616    ;LL
11521;UP176788670    ;BB
11522;HX391282492    ;TT
11523;CK49282327203  ;WW
11524;MY86881240     ;FF
11525;JB225369243    ;TT
11526;16467816372    ;CC
11527;PI352235349    ;LL
11528;KN42192985624  ;VV
11529;370795579856849;XX
11530;ND123647008    ;LL
11531;VRU576778539   ;II
11532;LQ025790833    ;LL
11533;DJAVEDNE       ;JJ
11534;58754186687406 ;EE
11535;XHQ36939399    ;GG
11536;UZ102134488    ;OO
11537;OK03411925     ;AA
11538;YY899415267    ;TT
11539;AA69199721174  ;VV
11540;24712005$8     ;MM
11541;F159426862     ;JJ
11542;AU43689332099  ;WW
11543;50520691'2     ;MM
11544;FI243566441    ;BB
11545;XL576961532    ;TT
11546;BH754465147    ;TT
11547;F990552466     ;JJ
11548;YL932214774    ;TT
11549;DT978821740    ;BB
11550;SC805093661    ;TT
11551;1855555521     ;DD
11552;YA206666792    ;LL
11553;VS276195131    ;TT
11554;73281500       ;PP
11555;28191343991387 ;QQ
11556;WR345782761    ;BB
11557;GC31870007     ;YY
11558;LS904831773    ;TT
11559;HY730738532    ;TT
11560;1892829356     ;DD
11561;845296882200294;XX
11562;GE954450631    ;TT
11563;WC214068902    ;TT
11564;85444580SZ59TZ6;XX
11565;R152176011     ;JJ
11566;20644172649    ;NN
11567;03369743871    ;NN
11568;TZ06998413708  ;VV
11569;DF005143130    ;BB
11570;AUY21529909    ;RR
11571;VVA47482727    ;RR
11572;JAL            ;JJ
11573;OE350776393    ;TT
11574;6416069560     ;DD
11575;UU986267657    ;BB
11576;0506038290661  ;QQ
11577;TDJHEEJC       ;JJ
11578;MX039477362    ;OO
11579;IM97839278429  ;VV
11580;61152840659533 ;QQ
11581;S245486671     ;JJ
11582;62830663808099 ;QQ
11583;EX524242767    ;TT
11584;TZ873621253    ;TT
11585;U520398544     ;JJ
11586;0724967347     ;DD
11587;FO608073448    ;TT
11588;61957272772    ;NN
11589;6693487282628  ;QQ
11590;ZN67715785387  ;VV
11591;DLZ65236100    ;RR
11592;YV223399777    ;TT
11593;USW81855647    ;GG
11594;BEF02496673    ;GG
11595;QR94423945566  ;VV
11596;79563787       ;TT
11597;26645837252    ;TT
11598;707810296874   ;QQ
11599;UT865587147    ;TT
11600;804188183593988;SS
11601;KJ392160668    ;BB
11602;67697112335    ;TT
11603;XH026093827    ;TT
11604;EE6906496365   ;ZZ
11605;FQ126539736    ;BB
11606;QE75100500184  ;VV
11607;VN84055546577  ;VV
11608;90261211149    ;CC
11609;SF028434810    ;TT
11610;RCO807254017   ;II
11611;19331455642    ;TT
11612;EI623013938    ;TT
11613;IP365063129    ;TT
11614;6542891655     ;TT
11615;TV524663989    ;TT
11616;LI636171169    ;UU
11617;DU4685435822   ;FF
11618;PC997081321    ;TT
11619;JE169717842    ;TT
11620;WU09625642772  ;VV
11621;368797662539609;XX
11622;MANBGAYA       ;JJ
11623;672921564138361;SS
11624;JC0158671W     ;KK
11625;15421733821    ;NN
11626;8315511898     ;DD
11627;QW2831318E     ;KK
11628;ZQW51119951    ;RR
11629;AL794396264    ;TT
11630;LXE776586124   ;II
11631;UO560404315    ;BB
11632;VR308084625    ;BB
11633;94737832190    ;CC
11634;SNF61719768    ;RR
11635;NQ859876323    ;TT
11636;XFC19503542    ;RR
11637;JW837473106    ;BB
11638;QX992784389    ;TT
11639;ZZA46883480    ;RR
11640;973955660806449;XX
11641;55907974       ;DD
11642;LG720261128    ;BB
11643;TD459700505    ;TT
11644;RN075787209    ;TT
11645;WN628312323    ;BB
11646;ZC583989811    ;TT
11647;42317133151710 ;QQ
11648;UY372026827    ;LL
11649;JP61269874357  ;VV
11650;YD855655352    ;TT
11651;33863136       ;PP
11652;48093385274426 ;QQ
11653;GU677319259    ;BB
11654;LR96804399     ;FF
11655;J413640010     ;JJ
11656;ZA768791138    ;TT
11657;FZ902108456    ;BB
11658;212094594103609;XX
11659;ARZ351294224   ;II
11660;58913644313    ;CC
11661;QS508004727    ;TT
11662;DH993591447    ;LL
11663;JP284730670    ;TT
11664;625395541471137;SS
11665;80324481       ;DD
11666;72442275999    ;NN
11667;WAPLMCPW       ;JJ
11668;JO619525634    ;TT
11669;91488629095418 ;QQ
11670;OG972300834    ;BB
11671;AI87539955900  ;VV
11672;193299909773161;XX
11673;257185150092155;XX
11674;22638038)0     ;MM
11675;ND83589446     ;UU
11676;94951121       ;PP
11677;809047735215947;XX
11678;BZ436849199    ;TT
11679;08126526840    ;TT
11680;DP872133161    ;TT
11681;20029188       ;DD
11682;TTP410717088   ;II
11683;RR26686227747  ;VV
11684;21893835291    ;NN
11685;JC857723046    ;TT
11686;F633847368     ;JJ
11687;F558564599     ;JJ
11688;FK13180355961  ;VV
11689;AHL10156423    ;GG
11690;WP153119586    ;BB
11691;SW883459817    ;TT
11692;GN3887336184   ;ZZ
11693;DD755038732    ;TT
11694;BI549110733    ;TT
11695;DJ909491258    ;TT
11696;LE738709329    ;BB
11697;QS688385883    ;BB
11698;4885956886     ;DD
11699;GR38767517407  ;VV
11700;YU05512728005  ;VV
11701;967978         ;II
11702;8249877350     ;DD
11703;YX39229117622  ;WW
11704;ZI449790255    ;OO
11705;GKU96620108    ;RR
11706;LP38642119157  ;VV
11707;0127645830981  ;QQ
11708;6854463125     ;TT
11709;13515755285384 ;QQ
11710;ROI191349415   ;II
11711;WI61249674148  ;VV
11712;0225542188651  ;QQ
11713;7211904348     ;DD
11714;RR46038710     ;FF
11715;26247793+0     ;MM
11716;FE80802515     ;YY
11717;1225712275     ;DD
11718;KL265199843    ;TT
11719;LD544030479    ;BB
11720;RGMYAPKJ       ;JJ
11721;86130967NC9FL3M;XX
11722;76764452547    ;CC
11723;FI223527071    ;BB
11724;UIU061713125   ;II
11725;DU76517253     ;FF
11726;73183835'0     ;MM
11727;GV790005340    ;BB
11728;KU986077000    ;TT
11729;CK53946338732  ;WW
