ID_x;Country_x;VAT
11134;TT;FG209952823
11135;FF;SJ98968701
11136;MM;47534174%9
11137;BB;SX102351007
11138;TT;HK988402597
11139;RR;SIV49243633
11140;RR;BEA51936895
11141;SS;18659671938395
11142;XX;453001305102475
11143;QQ;7392837951727
11144;NN;95201763803
11145;JJ;FUATKYXM
11146;WW;RS49885691860
11147;PP;8754269
11148;II;NMU190066093
11149;GG;BXR09628833
11150;NN;64583440906
11151;TT;KN444396880
11152;WW;MZ17572042896
11153;RR;WOV46219797
11154;QQ;2162284341758
11155;LL;NM341689554
11156;KK;RZ9268361G
11157;DD;5914498313
11158;RR;LMM28528116
11159;TT;QH469978800
11160;TT;DH334322647
11161;CC;89591556330
11162;II;XFQ294883535
11163;BB;PD934727542
11164;CC;81777906524
11165;LL;CN591196691
11166;CC;64436112650
11167;FF;NB13449615
11168;VV;16957676151211
11169;AA;LJ41609941
11170;BB;SI294326563
11171;VV;PV43992389669
11172;VV;QA02054661078
11173;BB;HA389456369
11174;JJ;G512624591
11175;HH;WW30516353X
11176;TT;UZ646689211
11177;JJ;BSZ
11178;GG;IZL83005793
11179;TT;TA792016552
11180;QQ;24714867
11181;MM;16532781'0
11182;VV;GO81976491589
11183;BB;FP092594140
11184;TT;EI159461258
11185;CC;13922081682
11186;TT;LJ688823829
11187;TT;LM527489354
11188;XX;4558789436693
11189;TT;CU299417113
11190;TT;GB391635980
11191;VV;40414401322886
11192;VV;TZ56471416747
11193;TT;UI737982375
11194;II;VFS234851287
11195;XX;908194400662546
11196;TT;YG370654166
11197;CC;44131973470
11198;GG;XAX13093462
11199;WW;CW55726983728
11200;DD;4450275309
11201;TT;HO071473290
11202;TT;XF152469694
11203;TT;VN825985762
11204;NN;96222582640
11205;TT;DF737463318
11206;II;AKK291577795
11207;TT;JT177483219
11208;II;CRA094400075
11209;TT;YR922394957
11210;JJ;DXM
11211;RR;RXC50961936
11212;CC;70157695153
11213;TT;ZV456445069
11214;MM;69894854*3
11215;VV;YO05572003969
11216;BB;FI878135601
11217;TT;ME695148137
11218;TT;18671583216
11219;TT;BF268279782
11220;AA;CI08550725
11221;BB;BT530352282
11222;XX;678437995693282
11223;JJ;LDR
11224;BB;HC112672874
11225;TT;CZ300998354
11226;TT;PL151097212
11227;JJ;LJOBQQVP
11228;TT;GG733692644
11229;DD;8940754901
11230;JJ;S227498193
11231;NN;42308636055
11232;BB;TX474786989
11233;TT;SP068853406
11234;TT;OC573062502
11235;XX;30890992541661
11236;TT;BM620818066
11237;TT;OO721764339
11238;VV;HS18358037761
11239;NN;95961887630
11240;VV;93720627133535
11241;BB;FD791935090
11242;XX;220526748454110
11243;RR;XCE84551523
11244;LL;ZM707948667
11245;DD;9485830284
11246;BB;YU551418518
11247;TT;RO111079818
11248;BB;PK223539748
11249;JJ;R206538036
11250;DD;24631941
11251;TT;DM157143672
11252;QQ;68783842695460
11253;TT;8864730445
11254;GG;QTK62922769
11255;BB;QD112447022
11256;RR;GQE7716243S
11257;CC;69808882349
11258;UU;KK60832933
11259;QQ;9923676735324
11260;TT;GC440672422
11261;QQ;10608081464206
11262;BB;FA752008062
11263;VV;XI63317549055
11264;BB;FW168113481
11265;RR;IBH79312863
11266;NN;93939968500
11267;QQ;3801804240008
11268;TT;LA042439665
11269;DD;4267134182
11270;SS;496689901840273
11271;RR;HHE84210102
11272;XX;23483018OK31145
11273;LL;SC561489756
11274;XX;98529076UX4E2QC
11275;LL;MW615647470
11276;RR;BSL4860325G
11277;RR;GB63142168Y
11278;QQ;99630140453264
11279;VV;VC61118363582
11280;VV;DM84811666287
11281;JJ;KZNCIRES
11282;TT;IB740834435
11283;GG;LCV62350952
11284;RR;DKM74560042
11285;TT;FX039177051
11286;PP;14469300976
11287;GG;HCF99646956
11288;DD;8855640732
11289;LL;UN269573321
11290;SS;630027116559253
11291;QQ;5040658773174
11292;NN;56554620935
11293;TT;LM795620145
11294;RR;IQ57755237C
11295;BB;EM521819511
11296;XX;480585584720688
11297;CC;96312950906
11298;XX;70219832UV2WPQP
11299;QQ;31329625467981
11300;BB;KA409157145
11301;XX;60486224OH11351
11302;NN;38534297109
11303;RR;LDO18885179
11304;TT;QG007293262
11305;DD;7922866912
11306;TT;TD095219303
11307;YY;LF85388649
11308;VV;MZ50333235385
11309;DD;8951487045
11310;RR;XFH15920938
11311;LL;ZU181198463
11312;GG;BOH81254629
11313;TT;HT984937195
11314;JJ;VMWPESVG
11315;TT;VI218066598
11316;RR;EKD32234820
11317;XX;82074385TD7QEV8
11318;VV;NG76967724569
11319;QQ;7521493225632
11320;XX;97410059IP815BL
11321;JJ;O865418418
11322;VV;FD04751438520
11323;RR;CBK46471724
11324;DD;2505682131
11325;VV;OR18181128075
11326;WW;SH58210675654
11327;DD;6365299771
11328;TT;YM066699752
11329;RR;DSQ24320487
11330;WW;XZ22579823030
11331;TT;PW356318901
11332;XX;592406862768390
11333;TT;ZM981185780
11334;VV;NY22324390268
11335;NN;11300320675
11336;II;GOI016778522
11337;SS;877857451976600
11338;TT;KU563029047
11339;JJ;ZKUSXKKP
11340;TT;DK800244552
11341;II;ZIG681272977
11342;MM;222085174
11343;TT;BT188007748
11344;XX;481048202815677
11345;VV;YG31659258886
11346;TT;TV462984754
11347;CC;72315587930
11348;JJ;FXYNBCXS
11349;II;NYV020941464
11350;RR;CBP23144878
11351;UU;FQ53434361
11352;TT;19053110878
11353;QQ;8340186765724
11354;GG;WXV35578695
11355;XX;109609645211741
11356;TT;YL156397083
11357;VV;RE11554277438
11358;FF;EQ07040905
11359;BB;UH847102996
11360;JJ;ZK
11361;BB;JF640173240
11362;VV;OL72307976976
11363;BB;JB049697696
11364;TT;8973111634
11365;TT;XM168149587
11366;TT;AV481097351
11367;TT;YU161598399
11368;TT;5306636057
11369;JJ;H529321777
11370;TT;UO059191417
11371;XX;496035387292914
11372;TT;VO703901338
11373;XX;FCCPTGEXLQEFNS
11374;JJ;S911253413
11375;BB;HA567559942
11376;JJ;Q533491376
11377;II;SYF745434780
11378;TT;AJ197553542
11379;BB;IZ396967118
11380;NN;65226687604
11381;BB;695391298
11382;CC;81521659245
11383;TT;EF088904858
11384;TT;RS226215138
11385;YY;YG37202035
11386;TT;DD208960286
11387;TT;PD125710492
11388;CC;48127107105
11389;XX;257821605460652
11390;SS;253236788874413
11391;TT;QK439602209
11392;BB;DH526049842
11393;DD;4841887
11394;EE;82210305751388
11395;VV;VD71609453026
11396;LL;DW534945698
11397;TT;VD098972348
11398;TT;SA703329793
11399;VV;QW88448592105
11400;QQ;26441120908270
11401;BB;QS048885902
11402;BB;XU969088827
11403;BB;DE362317065
11404;TT;82841646756
11405;BB;WU342688652
11406;TT;PT321284552
11407;XX;24458907MP0J2X5
11408;QQ;30108761648679
11409;JJ;O100853706
11410;AA;CU40279560
11411;FF;YF37767723
11412;BB;TE026674078
11413;VV;QQ67194076198
11414;DD;4901250677
11415;TT;WT691096569
11416;VV;DH87183690324
11417;JJ;TCA
11418;RR;BSP41122913
11419;RR;XJZ81271162
11420;VV;FH47108270149
11421;QQ;963988305517
11422;II;GJI219605453
11423;QQ;35792930331307
11424;EE;89222275908477
11425;VV;XV19585636780
11426;BB;QJ651187410
11427;CC;90766331414
11428;DD;9960875089
11429;XX;86729747958632
11430;TT;DL165252921
11431;QQ;98428457796327
11432;VV;GA53143075916
11433;WW;CQ35271166939
11434;QQ;8370323272593
11435;WW;DB87895749236
11436;BB;SA728720426
11437;SS;782090276562052
11438;LL;GK344575681
11439;EE;736916758549759
11440;QQ;78173127178241
11441;TT;WI412608410
11442;BB;KA011487984
11443;DD;7517573920
11444;FF;XL00174377
11445;TT;AN531387280
11446;BB;YS198344163
11447;TT;HP849030881
11448;GG;LOK27512859
11449;II;SAR105169460
11450;GG;AAF33609557
11451;VV;DQ69114337167
11452;SS;767910024706159
11453;BB;GM302162227
11454;WW;SC29612297612
11455;RR;RUU60683976
11456;RR;VGB06759310
11457;DD;8167427055
11458;RR;KOU67797256
11459;VV;SA99030119682
11460;SS;285765201505180
11461;JJ;W347863277
11462;VV;YE95113994593
11463;JJ;EZPSDLXC
11464;LL;JQ762809569
11465;VV;ND03380015214
11466;LL;LO563679044
11467;VV;FQ46188605419
11468;DD;3743304107
11469;XX;607081761042558
11470;VV;GU62993356193
11471;JJ;LEOZADUQ
11472;DD;5647972442
11473;DD;5507541493
11474;JJ;K7L
11475;NN;29806341643
11476;BB;ZN824206373
11477;RR;WWI59101686
11478;DD;97587360
11479;MM;168829779
11480;II;XON883787382
11481;TT;JP074328540
11482;DD;36307991
11483;DD;284725506
11484;XX;203977754905468
11485;XX;770791440328871
11486;RR;AEH73008881
11487;JJ;PLSDMJMN
11488;II;CRK998922388
11489;JJ;Y382393487
11490;XX;187070634854451
11491;WW;PT09108891769
11492;MM;11552126&2
11493;KK;TM9433235U
11494;TT;GS378549328
11495;VV;AQ02031273743
11496;JJ;FNZ.R
11497;VV;NK24696049332
11498;HH;TF91274278Z
11499;KK;EU7B121981
11500;FF;PW08059324
11501;LL;KY861571338
11502;TT;131148133
11503;DD;747147914
11504;TT;QN595802891
11505;TT;90290871148
11506;WW;HM15310199896
11507;SS;148248819067921
11508;BB;AO217818251
11509;QQ;6972897764773
11510;BB;YT855531738
11511;TT;NC390361212
11512;SS;376510112474178
11513;DD;200783783)2
11514;CC;20261736665
11515;TT;WX626287452
11516;CC;21479642871
11517;KK;QZ4508535X
11518;BB;PE415774854
11519;AA;NJ83683703
11520;LL;HQ147725616
11521;BB;UP176788670
11522;TT;HX391282492
11523;WW;CK49282327203
11524;FF;MY86881240
11525;TT;JB225369243
11526;CC;16467816372
11527;LL;PI352235349
11528;VV;KN42192985624
11529;XX;370795579856849
11530;LL;ND123647008
11531;II;VRU576778539
11532;LL;LQ025790833
11533;JJ;DJAVEDNE
11534;EE;58754186687406
11535;GG;XHQ36939399
11536;OO;UZ102134488
11537;AA;OK03411925
11538;TT;YY899415267
11539;VV;AA69199721174
11540;MM;24712005$8
11541;JJ;F159426862
11542;WW;AU43689332099
11543;MM;50520691'2
11544;BB;FI243566441
11545;TT;XL576961532
11546;TT;BH754465147
11547;JJ;F990552466
11548;TT;YL932214774
11549;BB;DT978821740
11550;TT;SC805093661
11551;DD;1855555521
11552;LL;YA206666792
11553;TT;VS276195131
11554;PP;73281500
11555;QQ;28191343991387
11556;BB;WR345782761
11557;YY;GC31870007
11558;TT;LS904831773
11559;TT;HY730738532
11560;DD;1892829356
11561;XX;845296882200294
11562;TT;GE954450631
11563;TT;WC214068902
11564;XX;85444580SZ59TZ6
11565;JJ;R152176011
11566;NN;20644172649
11567;NN;3369743871
11568;VV;TZ06998413708
11569;BB;DF005143130
11570;RR;AUY21529909
11571;RR;VVA47482727
11572;JJ;JAL
11573;TT;OE350776393
11574;DD;6416069560
11575;BB;UU986267657
11576;QQ;506038290661
11577;JJ;TDJHEEJC
11578;OO;MX039477362
11579;VV;IM97839278429
11580;QQ;61152840659533
11581;JJ;S245486671
11582;QQ;62830663808099
11583;TT;EX524242767
11584;TT;TZ873621253
11585;JJ;U520398544
11586;DD;724967347
11587;TT;FO608073448
11588;NN;61957272772
11589;QQ;6693487282628
11590;VV;ZN67715785387
11591;RR;DLZ65236100
11592;TT;YV223399777
11593;GG;USW81855647
11594;GG;BEF02496673
11595;VV;QR94423945566
11596;TT;79563787
11597;TT;26645837252
11598;QQ;707810296874
11599;TT;UT865587147
11600;SS;804188183593988
11601;BB;KJ392160668
11602;TT;67697112335
11603;TT;XH026093827
11604;ZZ;EE6906496365
11605;BB;FQ126539736
11606;VV;QE75100500184
11607;VV;VN84055546577
11608;CC;90261211149
11609;TT;SF028434810
11610;II;RCO807254017
11611;TT;19331455642
11612;TT;EI623013938
11613;TT;IP365063129
11614;TT;6542891655
11615;TT;TV524663989
11616;UU;LI636171169
11617;FF;DU4685435822
11618;TT;PC997081321
11619;TT;JE169717842
11620;VV;WU09625642772
11621;XX;368797662539609
11622;JJ;MANBGAYA
11623;SS;672921564138361
11624;KK;JC0158671W
11625;NN;15421733821
11626;DD;8315511898
11627;KK;QW2831318E
11628;RR;ZQW51119951
11629;TT;AL794396264
11630;II;LXE776586124
11631;BB;UO560404315
11632;BB;VR308084625
11633;CC;94737832190
11634;RR;SNF61719768
11635;TT;NQ859876323
11636;RR;XFC19503542
11637;BB;JW837473106
11638;TT;QX992784389
11639;RR;ZZA46883480
11640;XX;973955660806449
11641;DD;55907974
11642;BB;LG720261128
11643;TT;TD459700505
11644;TT;RN075787209
11645;BB;WN628312323
11646;TT;ZC583989811
11647;QQ;42317133151710
11648;LL;UY372026827
11649;VV;JP61269874357
11650;TT;YD855655352
11651;PP;33863136
11652;QQ;48093385274426
11653;BB;GU677319259
11654;FF;LR96804399
11655;JJ;J413640010
11656;TT;ZA768791138
11657;BB;FZ902108456
11658;XX;212094594103609
11659;II;ARZ351294224
11660;CC;58913644313
11661;TT;QS508004727
11662;LL;DH993591447
11663;TT;JP284730670
11664;SS;625395541471137
11665;DD;80324481
11666;NN;72442275999
11667;JJ;WAPLMCPW
11668;TT;JO619525634
11669;QQ;91488629095418
11670;BB;OG972300834
11671;VV;AI87539955900
11672;XX;193299909773161
11673;XX;257185150092155
11674;MM;22638038)0
11675;UU;ND83589446
11676;PP;94951121
11677;XX;809047735215947
11678;TT;BZ436849199
11679;TT;8126526840
11680;TT;DP872133161
11681;DD;20029188
11682;II;TTP410717088
11683;VV;RR26686227747
11684;NN;21893835291
11685;TT;JC857723046
11686;JJ;F633847368
11687;JJ;F558564599
11688;VV;FK13180355961
11689;GG;AHL10156423
11690;BB;WP153119586
11691;TT;SW883459817
11692;ZZ;GN3887336184
11693;TT;DD755038732
11694;TT;BI549110733
11695;TT;DJ909491258
11696;BB;LE738709329
11697;BB;QS688385883
11698;DD;4885956886
11699;VV;GR38767517407
11700;VV;YU05512728005
11701;II;967978
11702;DD;8249877350
11703;WW;YX39229117622
11704;OO;ZI449790255
11705;RR;GKU96620108
11706;VV;LP38642119157
11707;QQ;127645830981
11708;TT;6854463125
11709;QQ;13515755285384
11710;II;ROI191349415
11711;VV;WI61249674148
11712;QQ;225542188651
11713;DD;7211904348
11714;FF;RR46038710
11715;MM;26247793+0
11716;YY;FE80802515
11717;DD;1225712275
11718;TT;KL265199843
11719;BB;LD544030479
11720;JJ;RGMYAPKJ
11721;XX;86130967NC9FL3M
11722;CC;76764452547
11723;BB;FI223527071
11724;II;UIU061713125
11725;FF;DU76517253
11726;MM;73183835'0
11727;BB;GV790005340
11728;TT;KU986077000
11729;WW;CK53946338732
11730;SS;175272944299901
11731;TT;5165728552
11732;FF;2052707
11733;BB;234883
11734;RR;OHN71616612
11735;XX;262595475040961
11736;VV;PC26384318920
11737;TT;AV767348061
11738;TT;OD140731264
11739;VV;CM07103081254
11740;QQ;37118657460557
11741;JJ;TFPCBASO
11742;BB;JZ883314929
11743;TT;EA072932076
11744;WW;DN61478508606
11745;XX;246178007863994
11746;BB;MI783093914
11747;DD;5334200902
11748;AA;AP77249170
11749;QQ;70691989571068
11750;VV;27692849938674
11751;DD;5875371690
11752;NN;98873983073
11753;NN;97935932159
11754;TT;FQ731071088
11755;LL;GW621678179
11756;RR;EEQ71597341
11757;MM;13272363*7
11758;NN;41050675310
11759;TT;KA610458474
11760;TT;PH190845792
11761;ZZ;KG4202196992
11762;TT;QJ126765150
11763;QQ;18856194233825
11764;RR;SZI53790597
11765;QQ;9299319427827
11766;VV;UH71320853866
11767;QQ;4932401651672
11768;LL;CD030752589
11769;TT;MC523474901
11770;XX;998076258435751
11771;VV;VS83510441851
11772;TT;BP514168193
11773;CC;78105191896
11774;CC;27438211720
11775;BB;QL457772027
11776;CC;93708813722
11777;TT;VH199806072
11778;BB;AJ227680592
11779;BB;ME478988463
11780;JJ;X410590210
11781;BB;TT892934525
11782;RR;NJQ41117354
11783;BB;CI070167280
11784;TT;SM865064358
11785;XX;238670200677617
11786;PP;OHPKRYTXCCQZCM
11787;MM;04481767/5
11788;NN;67293631948
11789;JJ;PHHVQIES
11790;GG;GSU72150309
11791;TT;NS388334215
11792;JJ;NPZGIJQW
11793;RR;SAH61481040
11794;II;MCK806709558
11795;TT;EH779891079
11796;MM;30963655-B
11797;TT;VI291333959
11798;TT;LA134935299
11799;GG;DYE24359822
11800;QQ;90070596614267
11801;AA;861963520
11802;NN;57129506546
11803;TT;UH845855903
11804;FF;OA66477098
11805;JJ;BZSEPGIU
11806;VV;VF92037047926
11807;LL;PJ971960909
11808;TT;LH969691597
11809;MM;43742966(4
11810;OO;ED798839533
11811;JJ;W091185715
11812;TT;HI705596599
11813;TT;JG778510845
11814;TT;KB713615498
11815;TT;VF988239803
11816;TT;WA790173721
11817;TT;HJ412354597
11818;DD;205505257
11819;QQ;32115289658587
11820;BB;BT854527318
11821;CC;90288299753
11822;VV;KB29662467878
11823;VV;MR80363859802
11824;TT;XC745393075
11825;DD;6909884737
11826;II;YON802670434
11827;JJ;Y325428937
11828;JJ;W092076984
11829;CC;87033357294
11830;JJ;T038271409
11831;CC;15624607639
11832;MM;66556647(7
11833;II;WAS853466052
11834;TT;BK588367505
11835;MM;-92260874--9-
11836;DD;3160714997
11837;BB;YJ389752677
11838;RR;AYY3195394Q
11839;MM;58312902%0
11840;QQ;1049625121842
11841;CC;56552384768
11842;FF;OBRYIUCZ
11843;QQ;5103491988563
11844;TT;BA447493810
11845;CC;6623595426
11846;CC;5170793353
11847;RR;YVI27161182
11848;FF;GC15020629
11849;XX;190510144130010
11850;EE;56191912376632
11851;TT;IR388283669
11852;QQ;8333438901181
11853;FF;RK72526110
11854;XX;55499311VY1WGU4
11855;TT;KK432264080
11856;PP;90250743
11857;XX;958928747463037
11858;TT;ZC602991882
11859;GG;FFJ09813746
11860;BB;OZ999760632
11861;TT;42424018189
11862;WW;NS47030197228
11863;QQ;80163659784512
11864;DD;700989086
11865;TT;48771123911
11866;FF;JO61222932
11867;GG;JMP01795998
11868;VV;PP55098912245
11869;TT;ES373974192
11870;VV;19838932490980
11871;GG;BOI58009725
11872;VV;MI67626247555
11873;RR;BDU26106647
11874;QQ;48975199037924
11875;TT;PR569550420
11876;BB;RN322889155
11877;VV;NO94326361767
11878;FF;LRKOTXKQ
11879;BB;XW262595938
11880;LL;DD515089933
11881;VV;HM89371151974
11882;JJ;HVWGHHLR
11883;II;ZDF514503836
11884;SS;127484895976140
11885;VV;TO39855110836
11886;JJ;KDH
11887;II;790605
11888;JJ;BQRXVODL
11889;GG;OXM24682946
11890;PP;79103317274188
11891;TT;XA569393056
11892;DD;4411753231
11893;NN;45835307081
11894;UU;FL23712138
11895;LL;WB701509279
11896;RR;KOV29082261
11897;JJ;CH
11898;BB;WA146777389
11899;RR;HAL90560254
11900;DD;277404467
11901;SS;703140524649733
11902;KK;FH1R14756X
11903;XX;107023779237694
11904;JJ;M4S
11905;KK;QE4970078M
11906;VV;14910872749122
11907;LL;VQ161999916
11908;JJ;A341114106
11909;TT;QB141770417
11910;TT;VS812859123
11911;VV;96767675376125
11912;CC;1958829535
11913;DD;2904267194
11914;JJ;B321421271
11915;TT;LR860365928
11916;DD;7333703388
11917;DD;8731328649
11918;DD;1415289974
11919;DD;8152515860
11920;QQ;80535655133756
11921;XX;06662399SV80COY
11922;BB;LZ570796580
11923;XX;53194379658443
11924;BB;CK675803387
11925;VV;YO19888868544
11926;DD;4682474950
11927;JJ;F510026389
11928;WW;DO14151690832
11929;TT;BR592345443
11930;BB;QO213337058
11931;JJ;A747373382
11932;BB;AJ598697112
11933;PP;37852006
11934;KK;LN0337729WU
11935;DD;8516608174
11936;DD;117043461
11937;LL;FL697041596
11938;LL;UN530245479
11939;RR;ETA75311969
11940;II;UYH648373269
11941;JJ;M341576689
11942;DD;5216174914
11943;SS;405430018751056
11944;TT;OO839671038
11945;BB;TX021346574
11946;DD;629987851
11947;DD;3260578602
11948;II;AYA442356925
11949;SS;251103836032948
11950;TT;HR033215174
11951;JJ;JXPBEGAU
11952;TT;LP515522256
11953;VV;RL36826019215
11954;JJ;Q149679620
11955;BB;VG072177267
11956;BB;DK901537929
11957;JJ;RKMFRJMZ
11958;XX;68396427ZZ79Z21
11959;XX;423614869171751
11960;VV;65631513804162
11961;TT;JX232252755
11962;DD;2594272338
11963;GG;TRR37815400
11964;AA;QC80713015
11965;TT;LK610940151
11966;QQ;2296774986363
11967;BB;TG861903935
11968;VV;HG40066217165
11969;PP;69269389
11970;QQ;71685449608932
11971;TT;YZ508300009
11972;DD;7526998748
11973;VV;UF43607314126
11974;VV;JB35448922245
11975;TT;TF102867542
11976;TT;BM240626502
11977;AA;BN39491767
11978;YY;BC51619418
11979;LL;NM619480664
11980;XX;426136162262435
11981;PP;796066274548765
11982;VV;16137707865577
11983;BB;AC281081848
11984;DD;2932934875
11985;AA;LR82290044
11986;BB;62558451
11987;CC;17072321296
11988;VV;MZ28393557165
11989;II;DGQ855837261
11990;RR;LJS44693422
11991;TT;GN099433155
11992;RR;SPA30415212
11993;BB;BX645001467
11994;QQ;8750174478350
11995;JJ;DLW
11996;JJ;U172710315
11997;TT;RJ269537032
11998;TT;QM139825817
11999;TT;QE011105928
12000;HH;WB72312434N
12001;TT;LT139018709
12002;DD;1024341077
12003;TT;AG884635286
12004;TT;IN910236991
12005;BB;OE068944010
12006;DD;7245276259
12007;JJ;Y383165648
12008;LL;YX535797350
12009;JJ;I301742697
12010;PP;77382234$043)81
12011;OO;XG322367220
12012;WW;VA99184028576
12013;TT;RX391036660
12014;VV;VP72739611790
12015;CC;52142099961
12016;AA;CK17697959
12017;XX;17965721ZR8BC6P
12018;LL;BZ147140835
